Site,Watershed,ISCO Number,Record Type,Year,WY,Month,Day,Hour,Season,Julian Day,Running Day of Project,Ca flag,Ca (ueq/L),NMCa (ueq/L),Mg flag,Mg (ueq/L),NMMg (ueq/L),K flag,K (ueq/L),NMK (ueq/L),Na flag,Na (ueq/L),NMNa (ueq/L),Si flag,Si (mg/L),NH4 flag,NH4 (ueq/L),Al flag,Al (ppb),Al-Org flag,Al-Org (PPB),Total N flag,Total N (ppm),Cl flag,Cl (ueq/L),SO4 flag,SO4 (ueq/L),NMSO4 (ueq/L),NO3 flag,NO3 (ueq/L),DOC flag,DOC (mg/L),DIC flag,DIC (mg/L),ANC (ueq/L),Closed-cell pH,Air-equilibrated pH,Specific Conductance (us/cm),Discharge (L/sec),Initial pH,H+ (ueq/L),HCO3 (ueq/L),Unequilibrated pH (older samples),Apparent color flag,Apparent Color (PCU),True color flag,True color (PCU),Total P flag,Total P (ppb),Field Temp (degrees C),Comment,SUVA,,
EB3,EB,,REG,1987,1987,7,14,13,SUMMER,195.50,560.54,,103,101,,31,17,,2.6,1.0,,94,32,,2.3,Half DL,1.40,,61,,46,,,,73,,109,101,Half DL,0.05,,1.3,<RL,0.2,35.9,6.46,6.61,27.9,,,0.25,9.22,,,9,,6,,,13,,,,
WB3,WB,,REG,1987,1987,7,21,10,SUMMER,202.40,567.42,,90,87,,35,20,,3.8,2.0,,104,34,,2.9,Half DL,1.40,,51,,41,,,,81,,106,98,,1.0,,1.2,,0.5,35.2,5.96,6.57,27.6,,,0.27,11.70,,<RL,4,<RL,2,,,12,,,,
EB3,EB,,REG,1987,1987,7,21,12,SUMMER,202.50,567.50,,110,107,,35,20,,3.1,2.0,,96,30,,2.3,Half DL,1.40,,54,,48,,,,77,,111,103,Half DL,0.05,,1.5,,0.6,46.6,6.39,6.65,29.4,,,0.22,25.60,,,13,<RL,4,,,12,,,,
EB3,EB,,REG,1987,1987,7,28,12,SUMMER,209.50,574.50,,114,111,,33,18,,3.3,2.0,,100,32,,2.3,Half DL,1.40,,52,,40,,,,79,,109,101,,1.0,,1.3,,,50.4,6.49,6.80,27.1,,,0.16,,,<RL,3,<RL,2,,,12,,,,
WB3,WB,,REG,1987,1987,7,28,12,SUMMER,209.50,574.50,,90,87,,32,17,,3.1,2.0,,100,33,,2.9,Half DL,1.40,,62,,44,,,,78,,101,93,Half DL,0.05,,1.1,,,36.6,5.99,6.66,26.3,,,0.22,,,<RL,3,<RL,3,,,12,,,,
EB3,EB,,REG,1987,1987,8,4,10,SUMMER,216.40,581.42,,106,103,,30,15,,2.6,1.0,,94,31,,1.9,Half DL,1.40,,63,,52,,,,73,,110,102,Half DL,0.05,,1.7,,0.6,39.6,6.26,6.65,26.8,,,0.22,21.90,,<RL,5,<RL,4,,,13,,,,
WB3,WB,,REG,1987,1987,8,4,10,SUMMER,216.40,581.42,,87,84,,32,18,,3.3,2.0,,97,34,,2.7,<RL,3.32,,60,,48,,,,74,,101,93,Half DL,0.05,,1.3,,0.6,33.8,6.03,6.72,25.1,,,0.19,15.80,,<RL,4,<RL,4,,,13,,,,
EB3,EB,,REG,1987,1987,8,11,10,SUMMER,223.40,588.42,,123,120,,36,21,,3.1,2.0,,102,36,,2.3,Half DL,1.40,,44,,34,,,,77,,114,106,Half DL,0.05,,1.3,,1.2,64.6,6.29,6.74,31.0,,,0.18,45.60,,<RL,4,<RL,4,,,14,,,,
WB3,WB,,REG,1987,1987,8,11,11,SUMMER,223.50,588.46,,90,87,,35,19,,3.3,2.0,,101,34,,2.7,Half DL,1.40,,50,,37,,,,78,,103,95,Half DL,0.05,,1.3,,1.5,40.9,5.91,6.56,28.2,,,0.28,32.30,,<RL,3,<RL,4,,,13,,,,
WB3,WB,,REG,1987,1987,8,18,10,SUMMER,230.40,595.42,,101,98,,36,20,,3.3,2.0,,110,39,,3.3,Half DL,1.40,,56,,37,,,,82,,99,91,Half DL,0.05,,1.2,,,56.8,5.85,6.81,27.9,,,0.15,,,,7,<RL,4,,,17,,,,
WB3,WB,,REG,1987,1987,8,25,11,SUMMER,237.00,602.00,,103,100,,39,22,,3.1,1.0,,105,33,,3.3,<RL,3.32,,54,,36,,,,84,,96,87,Half DL,0.05,,2.3,,,54.5,5.91,6.89,25.1,,,0.13,,,,14,<RL,3,,,17,,,,
WB3,WB,,REG,1987,1987,9,1,12,FALL,244.50,609.50,,106,103,,42,26,,2.8,1.0,,109,38,,3.3,Half DL,1.40,,56,,35,,,,83,,97,88,,1.0,,1.7,,1.8,65.9,6.03,6.97,31.6,,,0.11,47.30,,,6,<RL,5,,,13,,,,
WB3,WB,,DUP,1987,1987,9,8,12,FALL,251.50,616.50,,109,106,,40,24,,2.3,1.0,,109,36,,3.2,Half DL,1.40,,40,,24,,,,85,,96,87,Half DL,0.05,,,,2.1,71.4,5.91,7.19,27.6,,,0.06,45.30,,<RL,3,<RL,2,,,14,,,,
WB3,WB,,REG,1987,1987,9,8,12,FALL,251.50,616.50,,108,105,,39,23,,2.6,1.0,,109,36,,3.2,Half DL,1.40,,40,,30,,,,85,,94,85,Half DL,0.05,,1.4,,2.0,70.3,5.92,7.16,28.6,,,0.07,43.90,,<RL,4,<RL,2,,,14,,,,
WB3,WB,,REG,1987,1987,9,15,12,FALL,258.50,623.50,,91,88,,35,20,,3.6,2.0,,102,34,,2.6,Half DL,1.40,,61,,41,,,,79,,102,94,Half DL,0.05,,1.7,,1.0,44.1,5.99,6.77,28.4,,,0.17,24.60,,<RL,4,<RL,4,,,13,,,,
EB3,EB,,REG,1987,1987,9,15,15,FALL,258.60,623.60,,131,128,,40,24,,4.9,3.0,,105,33,,2.2,Half DL,1.40,,36,,27,,,,84,,114,105,Half DL,0.05,,1.8,,0.9,76.8,6.52,7.10,31.1,,,0.08,44.00,,<RL,4,,6,,,14,,,,
EB3,EB,,REG,1987,1987,9,22,10,FALL,265.40,630.42,,71,69,,21,10,,3.3,2.0,,70,25,,1.4,Half DL,1.40,,215,,124,,,,52,,102,97,Half DL,0.05,,2.9,<RL,0.1,6.5,5.39,5.43,17.6,,,3.72,0.79,,,7,<RL,5,,,10,,,,
WB3,WB,,REG,1987,1987,9,22,14,FALL,265.60,630.58,,79,77,,26,15,,4.9,4.0,,75,27,,1.6,Half DL,1.40,,128,,79,,,,56,,112,106,Half DL,0.05,,2.6,<RL,0.4,12.9,5.69,6.07,20.7,,,0.85,5.79,,,6,<RL,4,,,10,,,,
WB3,WB,,REG,1987,1987,9,29,11,FALL,272.50,637.46,,89,86,,31,17,,4.3,3.0,,90,30,,2.4,Half DL,1.40,,61,,44,,,,71,,108,101,Half DL,0.05,,1.9,,0.6,24.9,5.99,6.51,25.6,,,0.31,14.80,,<RL,3,<RL,2,,,10,,,,
EB3,EB,,DUP,1987,1987,9,29,12,FALL,272.50,637.50,,96,94,,28,14,,3.1,2.0,,89,28,,2.0,Half DL,1.40,,72,,53,,,,71,,113,106,Half DL,0.05,,,,0.5,23.9,6.10,6.48,26.2,,,0.33,14.60,,,6,<RL,5,,,12,,,,
EB3,EB,,REG,1987,1987,9,29,12,FALL,272.50,637.50,,96,94,,28,14,,2.8,1.0,,89,28,,2.0,Half DL,1.40,,73,,56,,,,71,,117,110,Half DL,0.05,,2.1,,0.5,24.2,6.11,6.47,25.3,,,0.34,14.80,,<RL,5,<RL,5,,,12,,,,
EB3,EB,,REG,1987,1988,10,6,11,FALL,279.00,644.00,,82,79,,26,12,,3.6,2.0,,83,23,,1.7,Half DL,1.40,,102,,66,,,,70,,107,100,Half DL,0.05,,2.0,<RL,0.2,13.8,5.82,6.08,26.1,,,0.83,3.68,,<RL,4,,6,,,11,,,,
WB3,WB,,DUP,1987,1988,10,6,11,FALL,279.00,644.00,,85,82,,30,16,,5.9,5.0,,88,26,,1.9,Half DL,1.40,,74,,48,,,,73,,119,111,Half DL,0.05,,,<RL,0.4,23.5,6.04,6.48,27.6,,,0.33,10.70,,<RL,5,<RL,4,,,10,,,,
WB3,WB,,REG,1987,1988,10,6,11,FALL,279.00,644.00,,86,84,,31,17,,5.6,4.0,,89,27,,2.0,Half DL,1.40,,74,,52,,,,72,,118,111,Half DL,0.05,,1.8,,0.5,22.4,6.00,6.48,27.5,,,0.33,12.50,,<RL,4,,6,,,10,,,,
EB3,EB,,REG,1987,1988,10,13,11,FALL,286.00,651.00,,83,81,,26,12,,4.3,3.0,,86,23,,1.7,Half DL,1.40,,108,,62,,,,73,,107,99,Half DL,0.05,,1.8,<RL,0.2,14.2,5.79,6.11,25.5,,,0.78,3.49,,<RL,4,<RL,4,,,7,,,,
WB3,WB,,DUP,1987,1988,10,13,11,FALL,286.00,651.00,,83,80,,29,15,,5.4,4.0,,87,25,,1.9,Half DL,1.40,,67,,44,,,,72,,112,105,Half DL,0.05,,,,,18.7,5.96,6.38,25.5,,,0.42,,,<RL,3,<RL,4,,,8,,,,
WB3,WB,,REG,1987,1988,10,13,11,FALL,286.00,651.00,,86,83,,30,16,,5.9,5.0,,90,29,,2.0,Half DL,1.40,,70,,49,,,,72,,113,106,,1.0,,1.5,<RL,0.3,18.6,5.95,6.34,25.5,,,0.46,6.92,,<RL,3,<RL,3,,,8,,,,
EB3,EB,,REG,1987,1988,10,20,11,FALL,293.00,658.00,,89,87,,28,14,,4.6,3.0,,90,26,,1.9,Half DL,1.40,,79,,59,,,,74,,109,101,Half DL,0.05,,2.4,<RL,0.4,22.6,6.10,6.38,25.7,,,0.42,11.70,,<RL,4,<RL,3,,,9,,,,
EB3,EB,,REP,1987,1988,10,20,11,FALL,293.00,658.00,,90,87,,28,13,,4.3,3.0,,90,26,,1.9,Half DL,1.40,,84,,57,,,,75,,110,102,Half DL,0.05,,,,,,6.06,6.38,25.5,,,0.42,,,<RL,4,<RL,3,,,9,,,,
WB3,WB,,DUP,1987,1988,10,20,11,FALL,293.00,658.00,,85,82,,30,15,,5.9,4.0,,94,29,,2.4,Half DL,1.40,,40,,40,,,,76,,109,101,Half DL,0.05,,,<RL,0.4,23.8,6.16,6.45,26.6,,,0.35,12.80,,<RL,3,<RL,4,,,9,,,,
WB3,WB,,REG,1987,1988,10,20,11,FALL,293.00,658.00,,85,83,,30,16,,5.9,4.0,,94,30,,2.3,Half DL,1.40,,46,,38,,,,75,,113,105,Half DL,0.05,,1.5,<RL,0.3,22.2,6.09,6.39,26.5,,,0.41,8.64,,<RL,4,<RL,5,,,9,,,,
EB3,EB,,REG,1987,1988,10,28,10,FALL,301.40,666.42,,88,85,,30,15,,8.2,7.0,,92,27,,1.8,Half DL,1.40,,109,,70,,,,76,,112,104,Half DL,0.05,,2.0,,,19.9,6.00,6.25,25.3,,,0.56,,,,6,,10,,,8,,,,
WB3,WB,,REG,1987,1988,10,28,10,FALL,301.40,666.42,,84,81,,32,17,,8.7,7.0,,96,27,,2.2,Half DL,1.40,,54,,41,,,,80,,110,102,Half DL,0.05,,1.6,,,23.9,5.98,6.50,26.0,,,0.32,,,,7,,6,,,7,,,,
WB3,WB,,REP,1987,1988,10,28,10,FALL,301.40,666.42,,84,81,,33,17,,8.9,7.0,,95,27,,2.2,,,,52,,39,,,,80,,108,100,Half DL,0.05,,,,,23.9,6.15,6.43,26.6,,,0.37,,,,7,,7,,,7,,,,
WB3,WB,,REG,1987,1988,11,4,12,FALL,308.50,673.50,,86,83,,32,17,,6.6,5.0,,93,27,,2.2,Half DL,1.40,,53,,36,,,,77,,110,102,Half DL,0.05,,1.3,,,19.5,6.07,6.48,27.4,,,0.33,,,<RL,4,<RL,5,,,8,,,,
WB3,WB,,REP,1987,1988,11,4,12,FALL,308.50,673.50,,85,82,,32,17,,6.6,5.0,,93,27,,2.2,,,,55,,41,,,,77,,113,105,Half DL,0.05,,,,,23.0,6.13,6.49,26.6,,,0.32,,,<RL,4,<RL,5,,,8,,,,
EB3,EB,,REG,1987,1988,11,4,13,FALL,308.50,673.54,,86,83,,28,13,,4.9,3.0,,89,24,,1.8,Half DL,1.40,,92,,60,,,,76,,107,99,Half DL,0.05,,1.5,,,14.0,5.84,6.21,25.9,,,0.62,,,<RL,5,,6,,,8,,,,
EB3,EB,,DUP,1987,1988,11,4,14,FALL,308.60,673.58,,86,83,,28,12,,4.9,3.0,,89,20,,1.8,Half DL,1.40,,99,,54,,,,80,,111,103,Half DL,0.05,,,,0.7,11.7,5.94,6.19,26.2,,,0.65,15.90,,<RL,3,,6,,,8,,,,
WB3,WB,,REG,1987,1988,11,10,10,FALL,314.40,679.42,,84,82,,33,19,,6.4,5.0,,93,29,,2.3,Half DL,1.40,,50,,41,,,,74,,112,104,,1.1,,1.3,,1.0,23.9,6.06,6.42,26.8,,,0.38,27.50,,<RL,4,<RL,5,,,3,,,,
EB3,EB,,REG,1987,1988,11,10,12,FALL,314.50,679.50,,87,84,,30,14,,4.6,3.0,,90,22,,1.9,Half DL,1.40,,94,,63,,,,79,,110,102,Half DL,0.05,,1.4,,0.5,18.7,5.97,6.24,26.0,,,0.58,11.90,,<RL,3,<RL,3,,,4,,,,
WB3,WB,,DUP,1987,1988,11,17,12,FALL,321.50,686.50,,84,81,,33,18,,6.4,5.0,,91,24,,2.5,Half DL,1.40,,47,,36,,,,78,,106,98,,1.3,,,,0.7,22.4,6.03,6.42,25.6,,,0.38,18.40,,<RL,2,<RL,2,,,5,,,,
WB3,WB,,REG,1987,1988,11,17,12,FALL,321.50,686.50,,82,80,,32,18,,5.9,4.0,,91,27,,2.5,Half DL,1.40,,52,,38,,,,74,,108,100,,2.1,,1.1,,0.7,22.2,5.91,6.45,25.8,,,0.35,15.10,,<RL,4,<RL,2,,,5,,,,
EB3,EB,,REG,1987,1988,11,17,13,FALL,321.50,686.54,,86,83,,29,14,,4.1,3.0,,87,22,,2.0,Half DL,1.40,,95,,62,,,,76,,108,100,<RL,0.7,,1.4,,0.5,17.0,5.94,6.24,25.6,,,0.58,11.30,,<RL,3,<RL,3,,,4,,,,
EB3,EB,,REP,1987,1988,11,17,13,FALL,321.50,686.54,,86,83,,29,14,,4.1,3.0,,87,22,,1.9,Half DL,1.40,,99,,63,,,,76,,105,97,,1.0,,,,0.5,16.5,6.10,6.23,25.5,,,0.59,14.60,,<RL,3,<RL,4,,,4,,,,
EB3,EB,,REG,1987,1988,11,23,12,FALL,327.50,692.50,,85,82,,29,13,,3.8,2.0,,87,18,,1.9,Half DL,1.40,,112,,60,,,,80,,94,86,,1.1,,1.4,,0.5,16.2,5.83,6.09,25.8,,,0.81,9.37,,<RL,2,<RL,5,,,2,,,,
WB3,WB,,REG,1987,1988,11,23,12,FALL,327.50,692.50,,86,83,,34,19,,6.1,5.0,,90,24,,2.3,Half DL,1.40,,50,,40,,,,77,,108,100,,3.0,,1.4,,0.6,17.8,5.97,6.39,26.5,,,0.41,14.30,,<RL,2,<RL,4,,,2,,,,
EB3,EB,,REG,1987,1988,12,1,8,WINTER,335.30,700.33,,72,69,,26,10,,10.0,8.0,,73,4,,1.4,Half DL,1.40,,289,,168,,,,80,,94,86,,10.2,,3.3,<RL,0.2,-1.0,5.10,5.11,25.8,,,7.76,0.85,,,14,,8,,,5,,,,
WB3,WB,,DUP,1987,1988,12,1,11,WINTER,335.50,700.46,,81,78,,27,13,,11.8,10.0,,75,11,,1.7,Half DL,1.40,,241,,131,,,,74,,105,97,,10.3,,,<RL,0.3,2.2,5.24,5.28,27.0,,,5.25,1.74,,,11,,8,,,4,,,,
WB3,WB,,REG,1987,1988,12,1,11,WINTER,335.50,700.46,,82,79,,28,13,,12.3,11.0,,77,11,,1.7,Half DL,1.40,,242,,136,,,,77,,104,96,,6.5,,2.8,<RL,0.3,2.9,5.24,5.25,26.9,,,5.62,1.74,,,8,,8,,,4,,,,
EB3,EB,,REP,1987,1988,12,1,12,WINTER,335.50,700.50,,72,69,,26,10,,10.0,8.0,,73,4,,,,,,290,,161,,,,80,,94,86,,10.1,,,<RL,0.2,-0.9,5.09,5.15,25.8,,,7.08,0.84,,,14,,9,,,5,,,,
EB3,EB,,REG,1987,1988,12,8,10,WINTER,342.40,707.42,,84,81,,28,13,,4.9,3.0,,82,15,,1.9,Half DL,1.40,,121,,68,,,,78,,103,95,,3.1,,1.7,<RL,0.4,11.9,5.75,5.94,25.3,,,1.15,6.48,,<RL,3,<RL,5,,,2,,,,
WB3,WB,,REG,1987,1988,12,8,11,WINTER,342.50,707.46,,87,84,,31,16,,6.6,5.0,,86,20,,2.4,Half DL,1.40,,76,,48,,,,77,,106,98,,4.9,,1.5,,0.5,13.4,5.87,6.09,26.2,,,0.81,10.10,,<RL,2,<RL,5,,,2,,,,
WB3,WB,,REG,1987,1988,12,15,10,WINTER,349.40,714.42,,86,83,,32,17,,6.9,5.0,,88,21,,2.4,Half DL,1.40,,65,,40,,,,79,,108,100,,6.2,,1.3,,0.6,15.7,5.97,6.35,26.4,,,0.45,14.30,,<RL,2,<RL,2,,,1,,,,
WB3,WB,,REP,1987,1988,12,15,10,WINTER,349.40,714.42,,86,,,32,,,6.9,,,88,,,,,,,66,,40,,,,,,,,,,,,,0.6,15.6,5.98,6.30,26.8,,,0.50,14.50,,<RL,2,<RL,2,,,1,,,,
EB3,EB,,DUP,1987,1988,12,15,11,WINTER,349.50,714.46,,86,83,,30,15,,5.1,4.0,,84,19,,1.9,Half DL,1.40,,121,,62,,,,76,,105,97,,5.0,,,,0.5,12.6,5.81,6.04,26.0,,,0.91,9.04,,<RL,2,<RL,2,,,1,,,,
EB3,EB,,REG,1987,1988,12,15,11,WINTER,349.50,714.46,,87,84,,30,14,,5.9,4.0,,85,17,,1.9,Half DL,1.40,,124,,66,,,,79,,107,99,,5.0,,1.3,,0.6,11.7,5.89,6.12,26.0,,,0.76,12.50,,<RL,3,<RL,3,,,1,,,,
EB3,EB,,REG,1987,1988,12,21,13,WINTER,355.50,720.54,,88,85,,30,15,,5.4,4.0,,87,22,,1.9,Half DL,1.40,,92,,72,,,,75,,105,97,,5.4,,1.3,,0.6,14.9,5.83,6.18,23.8,,,0.66,11.20,,<RL,3,<RL,2,,,2,,,,
EB3,EB,,REP,1987,1988,12,21,13,WINTER,355.50,720.54,,88,85,,30,15,,5.6,4.0,,87,22,,1.9,Half DL,1.40,,85,,71,,,,75,,106,98,,5.4,,,,0.6,14.9,5.89,6.19,24.8,,,0.65,12.50,,<RL,2,<RL,2,,,2,,,,
WB3,WB,,REG,1987,1988,12,21,13,WINTER,355.50,720.54,,83,81,,32,18,,6.1,5.0,,87,23,,2.5,Half DL,1.40,,52,,46,,,,74,,104,96,,6.2,,1.1,,0.6,15.6,6.00,6.33,24.9,,,0.47,15.00,,<RL,4,<RL,3,,,2,,,,
WB3,WB,,REG,1987,1988,12,29,12,WINTER,363.50,728.50,,87,84,,33,18,,6.1,5.0,,90,24,,2.6,Half DL,1.40,,54,,44,,,,78,,105,97,,6.6,,1.3,,0.7,17.5,5.84,6.31,27.0,,,0.49,13.40,,<RL,5,<RL,5,,,1,,,,
WB3,WB,,REP,1987,1988,12,29,12,WINTER,363.50,728.50,,87,84,,33,18,,6.1,5.0,,91,23,,2.6,Half DL,1.40,,54,,41,,,,79,,105,97,,6.6,,,,0.7,17.4,5.98,6.34,26.8,,,0.46,17.00,,<RL,5,<RL,5,,,1,,,,
EB3,EB,,DUP,1987,1988,12,29,13,WINTER,363.50,728.54,,91,88,,30,16,,4.6,3.0,,87,22,,2.0,Half DL,1.40,,106,,69,,,,76,,103,95,,6.0,,,,0.6,16.0,5.89,6.28,26.8,,,0.52,12.50,,<RL,2,<RL,2,,,1,,,,
EB3,EB,,REG,1987,1988,12,29,13,WINTER,363.50,728.54,,91,88,,30,16,,4.9,3.0,,87,22,,2.1,Half DL,1.40,,92,,68,,,,76,,107,99,,6.2,,1.4,,0.9,15.6,5.89,6.22,26.1,,,0.60,18.70,,<RL,2,<RL,2,,,1,,,,
WB3,WB,,REG,1988,1988,1,4,24,WINTER,5.00,735.00,,83,80,,33,19,,5.1,4.0,,87,24,,2.6,Half DL,1.40,,49,,40,,,,73,,98,90,,7.4,,1.0,,0.6,19.8,5.98,6.37,25.3,,,0.43,14.50,,<RL,5,<RL,2,,,0,,,,
EB3,EB,,REG,1988,1988,1,5,15,WINTER,5.60,735.60,,94,91,,31,17,,4.1,3.0,,86,22,,2.0,Half DL,1.40,,88,,66,,,,74,,106,98,,6.1,,1.4,,0.5,20.4,6.07,6.37,26.5,,,0.43,14.00,,<RL,2,<RL,2,,,1,,,,
EB3,EB,,REG,1988,1988,1,11,24,WINTER,12.00,742.00,,103,100,,35,19,,9.5,8.0,,92,25,,2.1,Half DL,1.40,,66,,44,,,,78,,106,98,,6.4,,2.0,,0.6,27.1,6.03,6.52,28.4,,,0.30,15.80,,<RL,2,<RL,3,,,1,,,,
EB3,EB,,REP,1988,1988,1,12,13,WINTER,12.54,742.54,,103,100,,35,19,,9.5,8.0,,93,25,,2.1,Half DL,1.40,,71,,50,,,,79,,107,99,,6.7,,,,,27.8,,6.53,28.9,,,0.30,,,<RL,2,<RL,3,,,1,,,,
WB3,WB,,DUP,1988,1988,1,12,14,WINTER,12.58,742.58,,80,77,,34,19,,6.6,5.0,,90,24,,2.7,Half DL,1.40,,43,,43,,,,77,,102,94,,5.6,,1.1,,0.7,20.4,5.94,6.40,27.1,,,0.40,15.90,,<RL,4,<RL,4,,,1,,,,
WB3,WB,,REG,1988,1988,1,12,14,WINTER,12.58,742.58,,81,78,,35,19,,7.7,6.0,,91,24,,2.7,Half DL,1.40,,43,,38,,,,78,,102,94,,6.5,,1.1,,0.6,20.8,5.87,6.40,27.4,,,0.40,12.10,,<RL,4,<RL,4,,,1,,,,
EB3,EB,,REG,1988,1988,1,18,24,WINTER,19.00,749.00,,89,86,,32,17,,5.4,4.0,,87,22,,1.8,Half DL,1.40,,109,,63,,,,76,,106,98,,18.9,,1.2,<RL,0.4,9.9,5.66,5.96,28.8,,,1.10,6.02,,<RL,2,<RL,4,,,2,,,,
EB3,EB,,REP,1988,1988,1,19,10,WINTER,19.42,749.42,,91,88,,32,17,,5.4,4.0,,88,22,,1.9,Half DL,1.40,,106,,62,,,,77,,106,98,,18.8,,,,,11.0,S,5.99,29.2,,,1.02,,,<RL,2,,7,,,2,,,,
WB3,WB,,REG,1988,1988,1,19,11,WINTER,19.46,749.46,,89,86,,35,21,,6.6,5.0,,90,25,,2.3,Half DL,1.40,,46,,40,,,,76,,102,94,,14.7,,1.0,,0.5,17.8,6.04,6.30,29.3,,,0.50,14.40,,<RL,2,<RL,4,,,2,,,,
WB3,WB,,REG,1988,1988,1,26,24,WINTER,27.00,757.00,,84,81,,35,20,,6.4,5.0,,90,24,,2.4,Half DL,1.40,,39,,34,,,,77,,101,93,,7.6,<RL,0.9,,1.1,22.2,5.94,6.39,30.2,,,0.41,24.00,,<RL,2,<RL,2,,,0,,,,
EB3,EB,,REG,1988,1988,1,27,11,WINTER,27.46,757.46,,96,93,,33,18,,5.1,4.0,,89,24,,1.9,Half DL,1.40,,77,,47,,,,76,,108,100,,10.6,,1.1,,0.6,23.1,6.13,6.39,30.9,,,0.41,17.40,,<RL,3,<RL,3,,,0,,,,
EB3,EB,,REP,1988,1988,1,27,11,WINTER,27.46,757.46,,97,94,,33,18,,5.1,4.0,,89,24,,1.9,Half DL,1.40,,78,,45,,,,75,,107,99,,10.6,,,,,23.0,S,6.38,M,,,0.42,,,<RL,4,<RL,3,,,0,,,,
WB3,WB,,REG,1988,1988,2,2,10,WINTER,33.42,763.42,,86,84,,34,21,,6.6,5.0,,83,24,,2.0,Half DL,1.40,,52,,52,,,,68,,99,92,,14.4,,1.2,,0.6,21.2,5.92,6.34,26.7,,,0.46,13.20,,<RL,5,<RL,3,,,0,,,,
EB3,EB,,REG,1988,1988,2,2,12,WINTER,33.50,763.50,,82,80,,29,16,,5.6,4.0,,80,23,,1.6,Half DL,1.40,,139,,80,,,,67,,102,95,,24.5,,1.7,<RL,0.4,4.3,5.45,5.58,27.1,,,2.63,3.51,,<RL,5,<RL,4,,,0,,,,
WB3,WB,,REG,1988,1988,2,8,24,WINTER,40.00,770.00,,87,84,,33,18,,5.9,4.0,,85,20,,2.2,Half DL,1.40,,48,,36,,,,76,,103,95,,9.7,,1.4,,0.5,17.4,5.81,6.31,22.3,,,0.49,9.41,,<RL,3,,,,,1,,,,
EB3,EB,,DUP,1988,1988,2,9,11,WINTER,40.46,770.46,,92,90,,28,14,,4.9,4.0,,83,23,,1.9,Half DL,1.40,,99,,56,,,,70,,105,98,,12.1,,1.5,,0.5,11.9,M,6.13,22.1,,,0.74,,,<RL,3,,,,,1,,,,
EB3,EB,,REG,1988,1988,2,9,11,WINTER,40.46,770.46,,90,88,,29,15,,4.9,4.0,,84,22,,1.9,Half DL,1.40,,95,,56,,,,72,,107,100,,13.0,,2.0,,0.5,13.2,5.72,6.09,21.2,,,0.81,7.82,,<RL,2,,,,,1,,,,
WB3,WB,,REP,1988,1988,2,9,22,WINTER,40.92,770.92,,87,84,,30,15,,5.9,4.0,,84,20,,2.3,Half DL,1.40,,46,,38,,,,75,,103,95,,9.6,,,,,17.8,S,6.31,22.8,,,0.49,,,<RL,3,,,,,1,,,,
EB3,EB,,REG,1988,1988,2,15,24,WINTER,47.00,777.00,,85,83,,30,16,,4.9,4.0,,81,21,,1.7,Half DL,1.40,,108,,65,,,,70,,100,93,,16.6,,1.9,,0.5,13.9,5.53,5.86,25.7,,,1.38,5.61,,<RL,3,,,,,1,,,,
WB3,WB,,REG,1988,1988,2,16,14,WINTER,47.58,777.58,,91,88,,34,20,,6.1,5.0,,84,22,,2.0,Half DL,1.40,,48,,39,,,,72,,100,93,,14.0,,1.2,,0.6,22.0,5.81,6.28,26.0,,,0.52,9.95,,<RL,2,,,,,2,,,,
WB3,WB,,REG,1988,1988,2,22,24,WINTER,54.00,784.00,,87,85,,31,17,,6.4,5.0,,84,20,,1.9,Half DL,1.40,,61,,43,,,,74,,109,101,,13.0,,1.3,<RL,0.4,13.4,5.83,6.00,27.6,,,1.00,7.87,,<RL,2,,,,,3,,,,
WB3,WB,,DUP,1988,1988,2,23,10,WINTER,54.42,784.42,,88,85,,31,17,,6.6,5.0,,84,22,,1.9,Half DL,1.40,,62,,36,,,,72,,109,102,,14.1,,1.5,,0.5,13.0,5.78,5.96,27.6,,,1.10,7.71,,<RL,2,,,,,3,,,,
EB3,EB,,REG,1988,1988,2,23,11,WINTER,54.46,784.46,,82,79,,27,14,,4.9,4.0,,79,21,,1.6,Half DL,1.40,,123,,57,,,,68,,104,97,,16.7,,1.7,,0.5,8.4,5.59,5.68,26.5,,,2.09,5.37,,<RL,3,,,,,2,,,,
EB3,EB,,REP,1988,1988,2,23,11,WINTER,54.46,784.46,,82,80,,27,14,,4.6,3.0,,80,21,,1.6,Half DL,1.40,,123,,56,,,,68,,105,98,,18.6,,,,,17.4,S,5.71,26.5,,,1.95,,,<RL,2,,,,,2,,,,
EB3,EB,,REG,1988,1988,3,0,24,SPRING,61.00,791.00,,85,83,,30,17,,5.1,4.0,,83,22,,1.8,Half DL,1.40,,111,,56,,,,71,,99,92,,8.4,,1.3,,0.5,11.4,5.61,5.82,23.4,,,1.51,5.83,,<RL,2,,,,,1,,,,
WB3,WB,,REG,1988,1988,3,1,10,SPRING,61.42,791.42,,86,83,,32,18,,6.6,5.0,,87,24,,2.2,Half DL,1.40,,47,,35,,,,73,,107,99,,9.1,,1.1,,0.5,13.9,5.76,6.24,24.2,,,0.58,8.75,,<RL,3,,,,,3,,,,
EB3,EB,,REG,1988,1988,3,7,24,SPRING,68.00,798.00,,87,85,,30,16,,5.1,4.0,,86,23,,1.9,Half DL,1.40,,100,,67,,,,73,,105,97,,9.4,,1.4,,0.5,14.0,5.80,6.03,26.4,,,0.93,9.42,,<RL,3,,,,,1,,,,
